parameter_id,min_avg_volume_5d,price_breakout_days,min_institutional_net_buy,eps_quality_clip_low,eps_quality_clip_high,stop_loss,take_profit,exit_rule,filtered,selected,trades,covered_trade_months,full_trade_months,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tpnone_next_month_10,300000.0,60,0.0,,,0.3,,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.187435,712253.55,3800000.0,0.187435
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tp120_next_month_10,300000.0,60,0.0,,,0.3,1.2,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.187435,712253.55,3800000.0,0.187435
vol5_500000_high120_inst0k_epsloany_epshiany_slnone_tp30_next_month_5,500000.0,120,0.0,,,,0.3,next_month_5,77,25,19,4,3,4,19,0,0.947368,0.186313,707988.44,3800000.0,0.186313
vol5_500000_high120_inst0k_epsloany_epshiany_sl20_tp30_next_month_5,500000.0,120,0.0,,,0.2,0.3,next_month_5,77,25,19,4,3,4,19,0,0.947368,0.186313,707988.44,3800000.0,0.186313
vol5_500000_high120_inst0k_epsloany_epshiany_sl30_tp30_next_month_5,500000.0,120,0.0,,,0.3,0.3,next_month_5,77,25,19,4,3,4,19,0,0.947368,0.186313,707988.44,3800000.0,0.186313
vol5_500000_high240_inst0k_epsloany_epshiany_slnone_tp30_next_month_5,500000.0,240,0.0,,,,0.3,next_month_5,77,25,19,4,3,4,19,0,0.947368,0.186313,707988.44,3800000.0,0.186313
vol5_500000_high240_inst0k_epsloany_epshiany_sl20_tp30_next_month_5,500000.0,240,0.0,,,0.2,0.3,next_month_5,77,25,19,4,3,4,19,0,0.947368,0.186313,707988.44,3800000.0,0.186313
vol5_500000_high240_inst0k_epsloany_epshiany_sl30_tp30_next_month_5,500000.0,240,0.0,,,0.3,0.3,next_month_5,77,25,19,4,3,4,19,0,0.947368,0.186313,707988.44,3800000.0,0.186313
vol5_300000_high120_inst0k_epsloany_epshiany_sl20_tpnone_next_month_10,300000.0,120,0.0,,,0.2,,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.185675,705566.09,3800000.0,0.185675
vol5_300000_high120_inst0k_epsloany_epshiany_sl20_tp120_next_month_10,300000.0,120,0.0,,,0.2,1.2,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.185675,705566.09,3800000.0,0.185675
vol5_300000_high240_inst0k_epsloany_epshiany_sl20_tpnone_next_month_10,300000.0,240,0.0,,,0.2,,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.185675,705566.09,3800000.0,0.185675
vol5_300000_high240_inst0k_epsloany_epshiany_sl20_tp120_next_month_10,300000.0,240,0.0,,,0.2,1.2,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.185675,705566.09,3800000.0,0.185675
vol5_500000_high60_inst0k_epsloany_epshiany_slnone_tp80_next_month_10,500000.0,60,0.0,,,,0.8,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.185303,704150.33,3800000.0,0.185303
vol5_500000_high60_inst0k_epsloany_epshiany_sl30_tp80_next_month_10,500000.0,60,0.0,,,0.3,0.8,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.185303,704150.33,3800000.0,0.185303
vol5_500000_high120_inst0k_epsloany_epshiany_sl20_tpnone_next_month_10,500000.0,120,0.0,,,0.2,,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.184958,702839.99,3800000.0,0.184958
vol5_500000_high120_inst0k_epsloany_epshiany_sl20_tp120_next_month_10,500000.0,120,0.0,,,0.2,1.2,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.184958,702839.99,3800000.0,0.184958
vol5_500000_high240_inst0k_epsloany_epshiany_sl20_tpnone_next_month_10,500000.0,240,0.0,,,0.2,,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.184958,702839.99,3800000.0,0.184958
vol5_500000_high240_inst0k_epsloany_epshiany_sl20_tp120_next_month_10,500000.0,240,0.0,,,0.2,1.2,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.184958,702839.99,3800000.0,0.184958
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tp80_next_month_10,300000.0,60,0.0,,,,0.8,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.184484,701037.4,3800000.0,0.184484
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tp80_next_month_10,300000.0,60,0.0,,,0.3,0.8,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.184484,701037.4,3800000.0,0.184484
vol5_300000_high120_inst0k_epsloany_epshiany_sl20_tp80_next_month_10,300000.0,120,0.0,,,0.2,0.8,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.182724,694349.94,3800000.0,0.182724
vol5_300000_high240_inst0k_epsloany_epshiany_sl20_tp80_next_month_10,300000.0,240,0.0,,,0.2,0.8,next_month_10,88,25,19,4,3,4,19,0,0.736842,0.182724,694349.94,3800000.0,0.182724
vol5_500000_high120_inst0k_epsloany_epshiany_sl20_tp80_next_month_10,500000.0,120,0.0,,,0.2,0.8,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.182006,691623.84,3800000.0,0.182006
vol5_500000_high240_inst0k_epsloany_epshiany_sl20_tp80_next_month_10,500000.0,240,0.0,,,0.2,0.8,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.182006,691623.84,3800000.0,0.182006
vol5_500000_high60_inst0k_epsloany_epshiany_sl20_tpnone_next_month_10,500000.0,60,0.0,,,0.2,,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.181822,690922.04,3800000.0,0.181822
vol5_500000_high60_inst0k_epsloany_epshiany_sl20_tp120_next_month_10,500000.0,60,0.0,,,0.2,1.2,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.181822,690922.04,3800000.0,0.181822
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tpnone_next_month_10,300000.0,60,0.0,,,0.2,,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.181002,687809.11,3800000.0,0.181002
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tp120_next_month_10,300000.0,60,0.0,,,0.2,1.2,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.181002,687809.11,3800000.0,0.181002
vol5_500000_high60_inst0k_epsloany_epshiany_sl20_tp80_next_month_10,500000.0,60,0.0,,,0.2,0.8,next_month_10,80,25,19,4,3,4,19,0,0.684211,0.17887,679705.89,3800000.0,0.17887
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tp80_next_month_10,300000.0,60,0.0,,,0.2,0.8,next_month_10,92,25,19,4,3,4,19,0,0.684211,0.178051,676592.96,3800000.0,0.178051
vol5_500000_high120_inst0k_epsloany_epshiany_slnone_tp50_next_month_10,500000.0,120,0.0,,,,0.5,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.1748,664238.71,3800000.0,0.1748
vol5_500000_high120_inst0k_epsloany_epshiany_sl30_tp50_next_month_10,500000.0,120,0.0,,,0.3,0.5,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.1748,664238.71,3800000.0,0.1748
vol5_500000_high240_inst0k_epsloany_epshiany_slnone_tp50_next_month_10,500000.0,240,0.0,,,,0.5,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.1748,664238.71,3800000.0,0.1748
vol5_500000_high240_inst0k_epsloany_epshiany_sl30_tp50_next_month_10,500000.0,240,0.0,,,0.3,0.5,next_month_10,77,25,19,4,3,4,19,0,0.736842,0.1748,664238.71,3800000.0,0.1748
vol5_300000_high120_inst100k_epsloany_epshiany_slnone_tp30_next_month_5,300000.0,120,100000.0,,,,0.3,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.174161,661813.3,3800000.0,0.174161
vol5_300000_high120_inst100k_epsloany_epshiany_sl20_tp30_next_month_5,300000.0,120,100000.0,,,0.2,0.3,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.174161,661813.3,3800000.0,0.174161
vol5_300000_high120_inst100k_epsloany_epshiany_sl30_tp30_next_month_5,300000.0,120,100000.0,,,0.3,0.3,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.174161,661813.3,3800000.0,0.174161
vol5_300000_high240_inst100k_epsloany_epshiany_slnone_tp30_next_month_5,300000.0,240,100000.0,,,,0.3,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.174161,661813.3,3800000.0,0.174161
vol5_300000_high240_inst100k_epsloany_epshiany_sl20_tp30_next_month_5,300000.0,240,100000.0,,,0.2,0.3,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.174161,661813.3,3800000.0,0.174161
vol5_300000_high240_inst100k_epsloany_epshiany_sl30_tp30_next_month_5,300000.0,240,100000.0,,,0.3,0.3,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.174161,661813.3,3800000.0,0.174161
vol5_0_high60_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,0.0,60,100000.0,,,,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,0.0,60,100000.0,,,,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,0.0,60,100000.0,,,,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,0.0,60,100000.0,,,0.2,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,0.0,60,100000.0,,,0.2,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,0.0,60,100000.0,,,0.2,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,0.0,60,100000.0,,,0.3,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,0.0,60,100000.0,,,0.3,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high60_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,0.0,60,100000.0,,,0.3,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,0.0,120,100000.0,,,,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,0.0,120,100000.0,,,,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,0.0,120,100000.0,,,,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,0.0,120,100000.0,,,0.2,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,0.0,120,100000.0,,,0.2,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,0.0,120,100000.0,,,0.2,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,0.0,120,100000.0,,,0.3,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,0.0,120,100000.0,,,0.3,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high120_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,0.0,120,100000.0,,,0.3,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,0.0,240,100000.0,,,,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,0.0,240,100000.0,,,,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,0.0,240,100000.0,,,,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,0.0,240,100000.0,,,0.2,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,0.0,240,100000.0,,,0.2,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,0.0,240,100000.0,,,0.2,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,0.0,240,100000.0,,,0.3,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,0.0,240,100000.0,,,0.3,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_0_high240_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,0.0,240,100000.0,,,0.3,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,50000.0,60,100000.0,,,,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,50000.0,60,100000.0,,,,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,50000.0,60,100000.0,,,,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,50000.0,60,100000.0,,,0.2,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,50000.0,60,100000.0,,,0.2,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,50000.0,60,100000.0,,,0.2,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,50000.0,60,100000.0,,,0.3,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,50000.0,60,100000.0,,,0.3,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high60_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,50000.0,60,100000.0,,,0.3,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,50000.0,120,100000.0,,,,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,50000.0,120,100000.0,,,,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,50000.0,120,100000.0,,,,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,50000.0,120,100000.0,,,0.2,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,50000.0,120,100000.0,,,0.2,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,50000.0,120,100000.0,,,0.2,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,50000.0,120,100000.0,,,0.3,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,50000.0,120,100000.0,,,0.3,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high120_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,50000.0,120,100000.0,,,0.3,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,50000.0,240,100000.0,,,,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,50000.0,240,100000.0,,,,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,50000.0,240,100000.0,,,,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,50000.0,240,100000.0,,,0.2,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,50000.0,240,100000.0,,,0.2,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,50000.0,240,100000.0,,,0.2,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,50000.0,240,100000.0,,,0.3,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,50000.0,240,100000.0,,,0.3,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_50000_high240_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,50000.0,240,100000.0,,,0.3,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,100000.0,60,100000.0,,,,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,100000.0,60,100000.0,,,,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,100000.0,60,100000.0,,,,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,100000.0,60,100000.0,,,0.2,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,100000.0,60,100000.0,,,0.2,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,100000.0,60,100000.0,,,0.2,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,100000.0,60,100000.0,,,0.3,,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,100000.0,60,100000.0,,,0.3,0.8,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high60_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,100000.0,60,100000.0,,,0.3,1.2,next_month_5,75,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,100000.0,120,100000.0,,,,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,100000.0,120,100000.0,,,,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,100000.0,120,100000.0,,,,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,100000.0,120,100000.0,,,0.2,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,100000.0,120,100000.0,,,0.2,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,100000.0,120,100000.0,,,0.2,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,100000.0,120,100000.0,,,0.3,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,100000.0,120,100000.0,,,0.3,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high120_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,100000.0,120,100000.0,,,0.3,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,100000.0,240,100000.0,,,,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,100000.0,240,100000.0,,,,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,100000.0,240,100000.0,,,,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_sl20_tpnone_next_month_5,100000.0,240,100000.0,,,0.2,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_sl20_tp80_next_month_5,100000.0,240,100000.0,,,0.2,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_sl20_tp120_next_month_5,100000.0,240,100000.0,,,0.2,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_sl30_tpnone_next_month_5,100000.0,240,100000.0,,,0.3,,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_sl30_tp80_next_month_5,100000.0,240,100000.0,,,0.3,0.8,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_100000_high240_inst100k_epsloany_epshiany_sl30_tp120_next_month_5,100000.0,240,100000.0,,,0.3,1.2,next_month_5,73,25,19,4,3,4,19,0,0.947368,0.174149,661768.07,3800000.0,0.174149
vol5_500000_high60_inst0k_epsloany_epshiany_sl10_tp30_next_month_5,500000.0,60,0.0,,,0.1,0.3,next_month_5,80,25,19,4,3,4,19,0,0.842105,0.173255,658369.92,3800000.0,0.173255
vol5_300000_high120_inst100k_epsloany_epshiany_slnone_tpnone_next_month_5,300000.0,120,100000.0,,,,,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.173041,657555.49,3800000.0,0.173041
vol5_300000_high120_inst100k_epsloany_epshiany_slnone_tp80_next_month_5,300000.0,120,100000.0,,,,0.8,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.173041,657555.49,3800000.0,0.173041
vol5_300000_high120_inst100k_epsloany_epshiany_slnone_tp120_next_month_5,300000.0,120,100000.0,,,,1.2,next_month_5,69,25,19,4,3,4,19,0,0.947368,0.173041,657555.49,3800000.0,0.173041
